source name	characteristics[organism]	characteristics[organism part]	characteristics[tissue supergroup]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[material type]	characteristics[sample type]	characteristics[pooled sample]	characteristics[sampling time]	characteristics[enrichment process]	characteristics[depletion]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[reduction reagent]	comment[alkylation reagent]	comment[dissociation method]	comment[collision energy]	comment[ms2 mass analyzer]	comment[ms1 scan range]	comment[ms2 scan range]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[acquisition date]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]	factor value[cell type]	factor value[sampling time]
PXD001250-Sample-54	Mus musculus	cerebellum	central nervous system	not applicable	normal	postnatal	not available	not available	tissue	study sample	not available	24 day	not applicable	no depletion	4	run 224	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2014-12-03	20141202_QEp8_KiSh_SA_Cerebellum_P24_Singleshot4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	cerebellum	not applicable	24 day
PXD001250-Sample-55	Mus musculus	primary motor cortex	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	1	run 225	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-19	20150403_Qep7_KiSh_SA_Neuro_MotorCortex_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	primary motor cortex	not applicable	not applicable
PXD001250-Sample-56	Mus musculus	primary motor cortex	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	2	run 226	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-23	20150403_Qep7_KiSh_SA_Neuro_MotorCortex_2C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	primary motor cortex	not applicable	not applicable
PXD001250-Sample-57	Mus musculus	primary motor cortex	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	3	run 227	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-18	20150403_Qep7_KiSh_SA_Neuro_MotorCortex_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	primary motor cortex	not applicable	not applicable
PXD001250-Sample-58	Mus musculus	primary motor cortex	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	4	run 228	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-20	20150403_Qep7_KiSh_SA_Neuro_MotorCortex_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	primary motor cortex	not applicable	not applicable
PXD001250-Sample-59	Mus musculus	olfactory bulb	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	1	run 229	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-16	20150403_Qep7_KiSh_SA_Neuro_OlfactoryBulb_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	olfactory bulb	not applicable	not applicable
PXD001250-Sample-60	Mus musculus	olfactory bulb	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	2	run 230	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-17	20150403_Qep7_KiSh_SA_Neuro_OlfactoryBulb_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	olfactory bulb	not applicable	not applicable
PXD001250-Sample-61	Mus musculus	olfactory bulb	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	3	run 231	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-17	20150403_Qep7_KiSh_SA_Neuro_OlfactoryBulb_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	olfactory bulb	not applicable	not applicable
PXD001250-Sample-62	Mus musculus	olfactory bulb	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	4	run 232	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-17	20150403_Qep7_KiSh_SA_Neuro_OlfactoryBulb_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	olfactory bulb	not applicable	not applicable
PXD001250-Sample-63	Mus musculus	prefrontal cortex	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	1	run 233	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-20	20150403_Qep7_KiSh_SA_Neuro_PrefrontalCortex_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	prefrontal cortex	not applicable	not applicable
PXD001250-Sample-64	Mus musculus	prefrontal cortex	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	2	run 234	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-22	20150403_Qep7_KiSh_SA_Neuro_PrefrontalCortex_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	prefrontal cortex	not applicable	not applicable
PXD001250-Sample-65	Mus musculus	prefrontal cortex	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	3	run 235	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-22	20150403_Qep7_KiSh_SA_Neuro_PrefrontalCortex_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	prefrontal cortex	not applicable	not applicable
PXD001250-Sample-66	Mus musculus	prefrontal cortex	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	4	run 236	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-22	20150403_Qep7_KiSh_SA_Neuro_PrefrontalCortex_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	prefrontal cortex	not applicable	not applicable
PXD001250-Sample-67	Mus musculus	striatum	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	1	run 237	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-14	20150403_Qep7_KiSh_SA_Neuro_Striatum_1A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	striatum	not applicable	not applicable
PXD001250-Sample-68	Mus musculus	striatum	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	2	run 238	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-13	20150403_Qep7_KiSh_SA_Neuro_Striatum_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	striatum	not applicable	not applicable
PXD001250-Sample-69	Mus musculus	striatum	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	3	run 239	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-14	20150403_Qep7_KiSh_SA_Neuro_Striatum_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	striatum	not applicable	not applicable
PXD001250-Sample-70	Mus musculus	striatum	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	4	run 240	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-14	20150403_Qep7_KiSh_SA_Neuro_Striatum_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	striatum	not applicable	not applicable
PXD001250-Sample-71	Mus musculus	hippocampal formation	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	1	run 241	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-15	20150403_Qep7_KiSh_SA_Neuro_VenHippocampus_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	hippocampal formation	not applicable	not applicable
PXD001250-Sample-72	Mus musculus	hippocampal formation	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	2	run 242	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-23	20150403_Qep7_KiSh_SA_Neuro_VenHippocampus_2A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	hippocampal formation	not applicable	not applicable
PXD001250-Sample-73	Mus musculus	hippocampal formation	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	3	run 243	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-16	20150403_Qep7_KiSh_SA_Neuro_VenHippocampus_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	hippocampal formation	not applicable	not applicable
PXD001250-Sample-74	Mus musculus	hippocampal formation	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	4	run 244	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-16	20150403_Qep7_KiSh_SA_Neuro_VenHippocampus_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	hippocampal formation	not applicable	not applicable
PXD001250-Sample-75	Mus musculus	brainstem	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	1	run 245	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-09	20150409_Qep7_KiSh_SA_Neuro_BrainStem_1A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brainstem	not applicable	not applicable
PXD001250-Sample-76	Mus musculus	brainstem	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	2	run 246	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-09	20150409_Qep7_KiSh_SA_Neuro_BrainStem_2A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brainstem	not applicable	not applicable
PXD001250-Sample-77	Mus musculus	brainstem	central nervous system	not applicable	normal	adult	C57BL/6	male	tissue	study sample	not available	not applicable	not applicable	no depletion	3	run 247	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	27 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	200m/z-2000m/z	not available	20 ppm	not applicable	1	1	2015-04-10	20150409_Qep7_KiSh_SA_Neuro_BrainStem_3A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brainstem	not applicable	not applicable
